icao24,callsign,origin_country,longitude,latitude,baro_altitude,velocity,heading,vertical_rate,geo_altitude,speed_diff,alt_diff,movement
a4ca56,N40798  ,United States,-118.4898,34.2169,228.6,31.96,176.31,-1.63,220.98,-168.72,-4808.22,1
a4ca8c,N408CA  ,United States,-117.5843,33.9794,769.62,48.19,106.11,-0.33,769.62,16.229999999999997,548.64,1
a4cc95,RPA4425 ,United States,-78.3101,36.4306,7269.48,207.2,51.45,6.18,7498.08,159.01,6728.46,1
a4ccba,JBU623  ,United States,-114.2624,36.1015,9753.6,230.02,228.72,0.0,9959.34,22.82000000000002,2461.26,1
a4cd23,JBU20   ,United States,-65.8028,48.9119,10370.82,184.08,224.32,0.0,9913.62,-45.94,-45.719999999999345,1
a4ce11,AAL2329 ,United States,-97.5967,38.6776,9448.8,272.06,73.86,0.0,9646.92,87.97999999999999,-266.7000000000007,1
a4ce28,ATN4403 ,United States,-118.492,38.5826,11277.6,241.03,92.69,0.65,11445.24,-31.03,1798.3199999999997,1
a4ce43,N409CA  ,United States,-116.9848,32.5768,731.52,48.64,197.86,-3.25,723.9,-192.39,-10721.34,1
a4ce71,DAL231  ,United States,-63.2196,47.873,11582.4,203.32,232.61,0.0,11132.82,154.68,10408.92,1
a4ce85,N409ES  ,United States,-80.5846,27.2666,274.32,60.71,253.25,-2.93,396.24,-142.60999999999999,-10736.58,1
a4cf7f,EJA409  ,United States,-123.0519,49.0304,3642.36,152.42,171.46,10.73,3604.26,91.70999999999998,3208.0200000000004,1
a4d04c,RPA4475 ,United States,-89.5782,38.786,4404.36,211.91,83.17,8.78,4511.04,59.49000000000001,906.7799999999997,1
a4d0fc,N4094H  ,United States,-94.7154,38.0932,2903.22,74.29,126.55,-0.65,2979.42,-137.62,-1531.62,1
a4d169,N4097M  ,United States,-80.0765,26.923,548.64,47.67,29.05,-3.58,609.6,-26.620000000000005,-2369.82,1
a4d2df,N41ME   ,United States,-80.6448,26.4497,914.4,34.2,316.22,-1.63,998.22,-13.469999999999999,388.62,1
a4d315,N41PJ   ,United States,-99.237,27.9644,2270.76,94.14,24.88,0.0,2362.2,59.94,1363.9799999999998,1
a4d3be,N41WC   ,United States,-89.4912,31.1832,5814.06,160.87,201.97,-6.83,6103.62,66.73,3741.42,1
a4d431,N410AS  ,United States,-80.6247,33.6869,2004.06,82.4,151.68,0.0,2110.74,-78.47,-3992.88,1
a4d434,VAR410  ,United States,-112.592,33.1941,1188.72,69.57,176.61,-5.2,1196.34,-12.830000000000013,-914.3999999999999,1
a4d74d,N4106C  ,United States,-78.9573,35.7762,121.92,46.3,270.0,-0.65,220.98,-23.269999999999996,-975.3599999999999,1
a4d773,OXF6514 ,United States,-111.1841,33.6403,2880.36,54.06,81.79,1.63,2941.32,7.760000000000005,2720.34,1
a4d7e4,AAL2129 ,United States,-80.7575,25.7836,2049.78,119.57,86.55,-2.6,2179.32,65.50999999999999,-762.0,1
a4d82c,N411DK  ,United States,-111.4744,33.2359,1310.64,44.45,343.87,0.98,1333.5,-75.11999999999999,-845.8200000000002,1
a4d838,DAL161  ,United States,-93.2348,44.9863,2225.04,133.94,300.21,-13.66,2247.9,89.49,914.4000000000001,1
a4d86a,LXJ411  ,United States,-80.8548,42.5101,13106.4,174.42,271.01,0.0,13060.68,40.47999999999999,10812.78,1
a4d8dd,OXF8186 ,United States,-111.6493,32.9408,1097.28,70.24,58.17,-0.65,1112.52,-104.17999999999999,-11948.16,1
a4da13,RPA4560 ,United States,-77.6417,36.6064,6629.4,204.34,210.57,-9.43,6835.14,134.10000000000002,5722.620000000001,1
a4dbc6,N412CF  ,United States,-97.171,32.4388,495.3,45.8,218.16,3.58,502.92,-158.54000000000002,-6332.22,1
a4dbef,DAL334  ,United States,-115.1621,36.0837,586.74,61.23,24.84,-1.3,624.84,15.43,121.92000000000002,1
a4dc0d,N412FB  ,United States,-79.9453,40.3543,358.14,35.59,94.14,-4.23,434.34,-25.639999999999993,-190.50000000000006,1
a4dc25,N412GA  ,United States,-81.5209,33.7705,6400.8,130.6,4.74,0.0,6667.5,95.00999999999999,6233.16,1
a4dca4,GTI8997 ,United States,125.9171,37.4064,12222.48,193.96,269.24,0.0,12207.24,63.360000000000014,5539.74,1
a4dd35,SKW3450 ,United States,-118.3933,33.4459,2362.2,145.98,99.33,-4.88,2438.4,-47.98000000000002,-9768.84,1
a4dd48,RVJ412  ,United States,-80.3886,38.7628,9113.52,204.75,180.14,2.28,9304.02,58.77000000000001,6865.620000000001,1
a4ddca,,United States,-95.9175,41.3424,876.3,87.51,2.02,4.23,868.68,-117.24,-8435.34,1
a4df4f,N413AK  ,United States,-120.5327,35.8084,1424.94,84.92,231.39,-5.2,1455.42,-2.5900000000000034,586.7400000000001,1
a4df56,ASA430  ,United States,-114.5046,42.9475,10668.0,242.74,127.77,0.33,10774.68,157.82,9319.26,1
a4df89,N413CT  ,United States,-80.9781,25.8096,8839.2,149.32,2.37,3.25,9220.2,-93.42000000000002,-1554.4799999999996,1
a4e10f,N413UH  ,United States,-111.8375,40.7727,0.0,0.0,129.38,0.0,0.0,-149.32,-9220.2,0
a4e1d2,ASI283  ,United States,-112.3024,33.7739,1066.8,53.41,69.12,1.3,1051.56,53.41,1051.56,1
a4e20a,ASI256  ,United States,-112.0957,33.6869,457.2,36.58,86.78,-2.6,472.44,-16.83,-579.1199999999999,1
a4e307,AAL271  ,United States,-121.9394,33.7502,10980.42,213.5,243.68,0.0,11277.6,176.92000000000002,10805.16,1
a4e35f,DAL195  ,United States,-74.3228,41.0016,11582.4,204.0,230.73,0.0,11612.88,-9.5,335.27999999999884,1
a4e370,ERU414  ,United States,-80.7961,28.4907,38.1,37.68,355.3,-1.95,99.06,-166.32,-11513.82,1
a4e382,N414FJ  ,United States,-104.7258,35.6918,13114.02,228.0,264.3,0.33,13434.06,190.32,13335.0,1
a4e4a3,SKW3225 ,United States,-121.6717,47.1461,5044.44,150.1,303.96,-5.85,5059.68,-77.9,-8374.38,1
a4e5f6,ASI553  ,United States,-112.0827,33.6858,1066.8,58.97,83.99,-0.33,1036.32,-91.13,-4023.3600000000006,1
a4e67e,N4148T  ,United States,-81.2835,28.7984,213.36,59.85,265.56,0.33,289.56,0.8800000000000026,-746.76,1
a4e79b,N415KG  ,United States,-98.6151,29.4776,708.66,41.98,162.9,-2.6,723.9,-17.870000000000005,434.34,1
a4e7ad,N415L   ,United States,-97.0226,29.9008,891.54,67.78,83.9,1.63,906.78,25.800000000000004,182.88,1
a4e7c7,GRP41   ,United States,-95.1192,29.638,9860.28,229.79,279.15,-5.2,10248.9,162.01,9342.119999999999,1
a4e847,N415SD  ,United States,-110.0394,39.1847,13106.4,194.74,227.03,0.0,13312.14,-35.04999999999998,3063.24,1
a4e851,N415SP  ,United States,-80.4154,26.4528,853.44,49.32,343.64,0.33,906.78,-145.42000000000002,-12405.359999999999,1
a4ea77,AAL1526 ,United States,-117.5761,33.9884,3558.54,152.35,281.69,-8.13,3665.22,103.03,2758.4399999999996,1
a4eacb,DAL97   ,United States,-75.0693,46.2559,12192.0,202.48,235.66,0.0,11925.3,50.129999999999995,8260.08,1
a4eae7,KOW416  ,United States,-91.2694,27.8323,13716.0,254.2,91.28,0.0,14211.3,51.72,2286.0,1
a4eafd,LXJ416  ,United States,-96.0749,32.9811,6591.3,219.17,69.1,13.33,6873.24,-35.03,-7338.0599999999995,1
a4eb80,GTI8391 ,United States,-90.4423,35.7782,12496.8,263.15,50.55,0.0,12771.12,43.97999999999999,5897.880000000001,1
a4ebd9,EJA416  ,United States,-122.2122,37.7299,0.0,0.0,292.5,0.0,0.0,-263.15,-12771.12,0
a4ebfe,N416SD  ,United States,-82.2464,28.8187,883.92,30.58,102.63,2.6,982.98,30.58,982.98,1
a4eca6,RPA4417 ,United States,-82.5166,27.543,800.1,107.87,265.35,-5.53,876.3,77.29,-106.68000000000006,1
a4eef9,N417JR  ,United States,-81.6723,30.6575,3230.88,86.97,26.72,0.0,3398.52,-20.900000000000006,2522.2200000000003,1
a4f05d,RPA4665 ,United States,-75.9849,38.8895,5791.2,192.96,88.78,0.33,5920.74,105.99000000000001,2522.22,1
a4f263,N418FP  ,United States,-112.1954,41.6388,1531.62,49.65,354.05,-2.93,1607.82,-143.31,-4312.92,1
a4f2ee,CMB521  ,United States,-104.6162,33.3347,10668.0,276.3,42.81,0.0,10965.18,226.65,9357.36,1
a4f414,RPA4443 ,United States,-79.5151,26.1442,10622.28,236.63,58.69,1.3,11041.38,-39.670000000000016,76.19999999999891,1
a4f59c,AAL2016 ,United States,-87.1507,24.3101,9745.98,234.7,346.18,0.0,10203.18,-1.9300000000000068,-838.1999999999989,1
a4f6a3,NTW419  ,United States,-81.7448,27.0257,5341.62,207.59,355.02,5.2,5608.32,-27.109999999999985,-4594.860000000001,1
a4f6fe,EJA419  ,United States,-122.2128,37.7292,0.0,0.0,292.5,0.0,0.0,-207.59,-5608.32,0
a4f7cb,RPA4470 ,United States,-72.8177,41.8858,4732.02,133.87,240.28,0.33,4800.6,133.87,4800.6,1
a4fbff,N420DW  ,United States,-111.9149,33.6205,0.0,7.72,213.75,0.0,0.0,-126.15,-4800.6,0
a4fc94,CYO420  ,United States,-114.1724,38.3294,11871.96,255.04,119.62,0.33,12070.08,247.32,12070.08,1
a4fcc8,N420MX  ,United States,-81.3313,28.5459,0.0,36.01,64.69,0.0,0.0,-219.03,-12070.08,1
a4fd3d,N420SP  ,United States,-96.8994,33.3775,563.88,39.73,184.46,-0.33,556.26,3.719999999999999,556.26,1
a4fddb,RPA4392 ,United States,-76.995,38.5799,1127.76,111.24,351.76,-6.83,1203.96,71.50999999999999,647.7,1
a4fe1c,N4201B  ,United States,-112.0002,33.1577,914.4,82.83,152.64,-2.6,899.16,-28.409999999999997,-304.80000000000007,1
a4ff1f,N4208R  ,United States,-83.4042,36.2939,1242.06,74.36,79.23,-1.95,1325.88,-8.469999999999999,426.72000000000014,1
a50015,N421HR  ,United States,-114.8634,35.7224,2103.12,85.94,215.5,-0.33,2156.46,11.579999999999998,830.5799999999999,1
a50179,N421XX  ,United States,-98.5207,29.0592,1790.7,107.05,348.64,0.0,1836.42,21.11,-320.03999999999996,1
a50192,RPA4362 ,United States,-73.7853,40.6223,0.0,0.0,28.12,0.0,0.0,-107.05,-1836.42,0
a50315,N422AH  ,United States,-100.2706,44.3646,548.64,61.06,320.81,-4.55,556.26,-14.89,556.26,1
a5031a,AAL1024 ,United States,-108.5002,32.2468,10675.62,250.04,102.23,-0.33,11010.9,188.98,10454.64,1
a50549,RPA4712 ,United States,-86.6715,36.1302,0.0,0.0,177.19,0.0,0.0,-250.04,-11010.9,0
a506d5,ASA308  ,United States,-117.848,34.5069,6438.9,208.21,116.25,-8.45,6652.26,208.21,6652.26,1
a50711,N423DB  ,United States,-100.1954,35.3065,7620.0,160.8,123.39,0.33,7848.6,-47.41,1196.3400000000001,1
a50725,DAL796  ,United States,-109.315,34.9071,9418.32,203.14,246.1,-7.48,9639.3,42.339999999999975,1790.699999999999,1
a50757,LXJ423  ,United States,-96.1178,30.0409,3619.5,170.25,153.05,0.0,3794.76,-32.889999999999986,-5844.539999999999,1
a50833,EJA423  ,United States,-76.4805,36.0499,12192.0,208.22,207.2,0.0,12420.6,37.97,8625.84,1
a50900,RPA4342 ,United States,-84.128,37.3509,8229.6,201.45,239.96,0.0,8473.44,-6.77000000000001,-3947.16,1
a50a87,N424AM  ,United States,-87.1849,30.7561,1165.86,81.26,254.2,-4.23,1264.92,-120.18999999999998,-7208.52,1
a50a88,AAL768  ,United States,-111.9927,33.432,0.0,0.0,222.19,0.0,0.0,-81.26,-1264.92,0
a50ae0,LRT424  ,United States,-106.6132,38.8031,13106.4,223.9,264.2,0.0,13327.38,223.9,13327.38,1
a50b4a,N424JG  ,United States,-105.2039,35.0059,13106.4,283.69,84.59,0.0,13426.44,59.78999999999999,99.06000000000131,1
a50bea,EJA424  ,United States,-117.5117,37.4334,12496.8,241.82,90.85,0.0,12733.02,-41.870000000000005,-693.4200000000001,1
a50cb7,RPA4649 ,United States,-80.1103,35.427,8534.4,220.41,189.95,0.0,8839.2,-21.409999999999997,-3893.8199999999997,1
a50e3f,AAL2408 ,United States,-92.2571,34.7983,9753.6,215.13,261.89,-0.33,10104.12,-5.280000000000001,1264.92,1
a50e6a,N425CF  ,United States,-119.1599,36.2048,3299.46,122.18,338.51,-1.63,3368.04,-92.94999999999999,-6736.080000000001,1
a50e7f,N425DB  ,United States,-89.5736,37.3675,792.48,42.38,275.57,-0.98,807.72,-79.80000000000001,-2560.3199999999997,1
a50f0a,N425JR  ,United States,-109.7358,32.6652,11582.4,223.12,286.89,0.0,11932.92,180.74,11125.2,1
a50f7a,N425PC  ,United States,-116.6067,34.6641,7383.78,203.62,222.03,-11.05,7627.62,-19.5,-4305.3,1
a511a5,N4258C  ,United States,-83.5839,41.0119,1158.24,74.1,268.81,0.33,1181.1,-129.52,-6446.52,1
a511f6,AAL2209 ,United States,-86.7313,36.123,10660.38,257.28,99.67,0.0,10972.8,183.17999999999998,9791.699999999999,1
a511fd,TAI522  ,United States,-116.3672,33.0168,10363.2,219.34,300.6,0.33,10652.76,-37.93999999999997,-320.03999999999905,1
a5124c,DAL91   ,United States,-68.4245,46.2632,11887.2,216.96,210.33,-0.33,11597.64,-2.3799999999999955,944.8799999999992,1
a512ef,N426LM  ,United States,-108.9268,32.5629,7315.2,137.15,224.24,-0.33,7551.42,-79.81,-4046.2199999999993,1
a51326,N426NS  ,United States,-94.3841,39.103,3710.94,161.32,49.66,10.08,3764.28,24.169999999999987,-3787.14,1
a5137a,JLG426  ,United States,-89.9783,35.2935,845.82,127.07,179.77,-3.25,891.54,-34.25,-2872.7400000000002,1
a51425,RPA4494 ,United States,-73.8697,40.7757,0.0,4.89,210.94,0.0,0.0,-122.17999999999999,-891.54,0
a51685,N427KD  ,United States,-121.9309,37.362,0.0,2.57,160.31,0.0,0.0,-2.32,0.0,0
a51727,WEJ42   ,United States,-88.3122,36.5637,11887.2,218.6,156.27,0.33,12146.28,216.03,12146.28,1
a517dc,RPA4676 ,United States,-75.145,39.6416,6507.48,194.48,35.96,-10.08,6629.4,-24.120000000000005,-5516.880000000001,1
a519b7,N428DW  ,United States,-111.6851,32.9301,1645.92,49.05,155.85,-0.33,1676.4,-145.43,-4953.0,1
a51a6d,N428MC  ,United States,-102.1271,34.2452,4686.3,90.63,287.51,7.48,4861.56,41.58,3185.1600000000003,1
a51b93,RPA4450 ,United States,-73.8729,40.7777,0.0,4.37,298.12,0.0,0.0,-86.25999999999999,-4861.56,0
a51d1b,AAL827  ,United States,-103.1009,34.3517,9745.98,210.45,271.12,0.0,10073.64,206.07999999999998,10073.64,1
a51d2f,N429BH  ,United States,-97.3019,32.4528,426.72,26.8,183.3,-0.33,426.72,-183.64999999999998,-9646.92,1
a51da1,LXJ429  ,United States,-93.7504,36.4896,8945.88,189.26,201.19,10.4,9227.82,162.45999999999998,8801.1,1
a51e24,GTI9512 ,United States,-120.9207,37.9584,4373.88,161.89,278.77,-6.18,4488.18,-27.370000000000005,-4739.639999999999,1
a51e5b,        ,United States,-87.8902,30.8341,495.3,67.1,35.64,0.33,556.26,-94.78999999999999,-3931.92,1
a51f0f,SWA3822 ,United States,-88.7643,37.6685,11269.98,242.62,131.91,8.45,11521.44,175.52,10965.18,1
a51f4a,RPA4371 ,United States,-77.0229,38.7049,632.46,100.1,355.58,-2.6,716.28,-142.52,-10805.16,1
a52099,N42982  ,United States,-121.0598,37.1161,3139.44,53.84,314.23,0.0,3185.16,-46.25999999999999,2468.88,1
a521bc,N43KX   ,United States,-147.8604,64.8187,0.0,0.0,115.31,0.0,0.0,-53.84,-3185.16,0
a521c8,N43LJ   ,United States,-97.7089,30.1191,1935.48,132.85,302.83,19.51,2042.16,132.85,2042.16,1
a521cb,N43LM   ,United States,-118.6616,34.0294,1333.5,66.81,276.63,0.0,1356.36,-66.03999999999999,-685.8000000000002,1
a52259,N43SD   ,United States,-82.78,27.7995,274.32,32.25,213.94,-0.65,335.28,-34.56,-1021.0799999999999,1
a5236d,N430DD  ,United States,-84.5298,30.2811,7597.14,151.33,135.28,0.0,7917.18,119.08000000000001,7581.900000000001,1
a5237f,DAL927  ,United States,-101.2096,37.0345,11887.2,278.2,86.93,0.0,12123.42,126.86999999999998,4206.24,1
a523ac,N430FS  ,United States,-80.6094,25.5024,243.84,33.44,90.88,0.33,320.04,-244.76,-11803.38,1
a523b1,LXJ430  ,United States,-81.124,33.2991,12976.86,212.8,5.13,4.88,13304.52,179.36,12984.48,1
a52426,N430LP  ,United States,-80.5423,26.4237,822.96,72.88,166.94,0.0,899.16,-139.92000000000002,-12405.36,1
a524c1,OST43   ,United States,-97.1514,36.013,769.62,77.19,21.09,-0.33,746.76,4.310000000000002,-152.39999999999998,1
a524c5,SKW3483 ,United States,-122.4823,38.2511,1760.22,119.37,215.88,0.0,1821.18,42.18000000000001,1074.42,1
a5255a,RPA4522 ,United States,-74.2748,40.8294,4701.54,171.86,257.38,8.45,4770.12,52.49000000000001,2948.9399999999996,1
a52736,,United States,-118.9129,51.9338,9144.0,214.23,200.52,0.0,8976.36,42.369999999999976,4206.240000000001,1
a52c03,N432R   ,United States,-118.1478,33.8336,289.56,44.8,87.37,-1.95,274.32,-169.43,-8702.04,1
a52c4f,UAL1088 ,United States,-96.281,27.8222,10972.8,226.42,207.61,0.0,11468.1,181.62,11193.78,1
a52d57,N4323K  ,United States,-114.0356,36.2707,3154.68,89.76,205.1,-1.63,3238.5,-136.65999999999997,-8229.6,1
a52d5c,N4323Q  ,United States,-89.6101,44.9154,609.6,50.12,31.57,-0.98,624.84,-39.64000000000001,-2613.66,1
a52dc1,N4326L  ,United States,-83.7564,34.8891,2301.24,60.98,350.78,-1.3,2392.68,10.86,1767.8399999999997,1
a52e54,ASA645  ,United States,-122.3172,47.5519,617.22,81.8,180.0,-3.9,632.46,20.82,-1760.2199999999998,1
a52ec9,N433FJ  ,United States,-91.4457,30.7028,693.42,45.84,80.96,-4.88,754.38,-35.959999999999994,121.91999999999996,1
a52ed6,LXJ433  ,United States,-72.5544,37.1675,13106.4,240.65,169.53,0.0,13251.18,194.81,12496.800000000001,1
a52f57,ASI859  ,United States,-112.7731,33.659,1082.04,50.54,157.87,0.98,1074.42,-190.11,-12176.76,1
a52fc6,N433RM  ,United States,-108.7375,45.717,1127.76,32.11,234.78,-3.9,1165.86,-18.43,91.43999999999983,1
a53207,AAL776  ,United States,-85.7598,36.4819,10058.4,257.92,74.02,0.0,10355.58,225.81,9189.72,1
a53249,N434DD  ,United States,-111.8497,41.797,1280.16,14.41,2.05,0.0,1348.74,-243.51000000000002,-9006.84,1
a53369,EJA434  ,United States,-122.2275,47.4075,2560.32,124.15,170.46,16.58,2560.32,109.74000000000001,1211.5800000000002,1
a53436,RPA4480 ,United States,-73.8706,40.7757,0.0,2.31,275.62,0.0,0.0,-121.84,-2560.32,0
a535c2,ASA221  ,United States,-122.3062,47.4584,0.0,7.2,0.0,0.0,0.0,4.890000000000001,0.0,0
a537ed,RPA4374 ,United States,-73.8757,40.7755,0.0,0.0,326.25,0.0,0.0,-7.2,0.0,0
a53975,AAL1816 ,United States,-97.7883,30.327,10668.0,250.76,99.33,0.0,11087.1,250.76,11087.1,1
a539c9,DAL75   ,United States,-64.1661,47.712,11582.4,205.38,227.64,0.0,11163.3,-45.379999999999995,76.19999999999891,1
a53b2b,UAL211  ,United States,-93.8754,35.7718,10972.8,207.69,220.28,0.33,11308.08,2.3100000000000023,144.78000000000065,1
a53b69,SWA1918 ,United States,-86.1649,31.4189,9136.38,221.11,16.07,10.4,9502.14,13.420000000000016,-1805.9400000000005,1
a53ba4,RPA4472 ,United States,-79.4159,38.8011,9144.0,180.57,256.99,0.0,9334.5,-40.54000000000002,-167.63999999999942,1
a53d2c,AAL1135 ,United States,-92.3827,33.9004,10363.2,214.52,269.86,0.0,10736.58,33.95000000000002,1402.08,1
a53d9d,N437FA  ,United States,-122.1199,37.467,45.72,33.83,331.88,4.23,68.58,-180.69,-10668.0,1
a53f20,SWA211  ,United States,-94.953,31.603,12496.8,253.14,47.88,-0.33,12923.52,219.31,12854.94,1
a540e3,AAL2506 ,United States,-78.0677,40.3209,7901.94,266.18,95.55,-14.63,8031.48,13.04000000000002,-4892.040000000001,1
a54145,N438EL  ,United States,-81.8107,28.5237,1889.76,112.5,348.12,-7.15,1973.58,-153.68,-6057.9,1
a54245,EJA438  ,United States,-86.648,28.2916,13106.4,188.78,294.47,0.0,13578.84,76.28,11605.26,1
a54268,SCA43   ,United States,-112.0729,33.5109,1226.82,45.54,131.79,2.93,1242.06,-143.24,-12336.78,1
a542d7,SWA1312 ,United States,-84.7091,33.6193,792.48,113.3,67.86,1.3,891.54,67.75999999999999,-350.52,1
a54312,RPA4489 ,United States,-84.7974,39.925,7520.94,235.2,83.22,7.48,7665.72,121.89999999999999,6774.18,1
a5447f,N4389X  ,United States,-116.7575,32.8794,1645.92,49.09,95.41,-0.98,1661.16,-186.10999999999999,-6004.56,1
a5449a,AAL2104 ,United States,-97.9954,33.5607,4693.92,205.75,120.67,-8.45,4907.28,156.66,3246.12,1
a544ee,DAL225  ,United States,-71.0237,42.3704,0.0,0.0,208.12,0.0,0.0,-205.75,-4907.28,0
a54520,LXJ439  ,United States,-81.5936,38.1068,13174.98,262.25,72.06,-4.88,13373.1,262.25,13373.1,1
a54535,GTI8158 ,United States,11.7958,51.2027,11887.2,249.04,103.86,0.0,11849.1,-13.210000000000008,-1524.0,1
a54650,UAL587  ,United States,-89.2311,41.5742,4114.8,208.45,45.5,-11.05,4183.38,-40.59,-7665.72,1
a5468e,SWA417  ,United States,-110.126,38.7325,10972.8,210.41,233.55,0.0,11087.1,1.960000000000008,6903.72,1
a546c9,RPA4388 ,United States,-75.5564,41.2286,6400.8,229.83,114.04,0.33,6492.24,19.420000000000016,-4594.860000000001,1
a547ea,N4397R  ,United States,-66.1133,18.455,91.44,30.05,83.12,-2.6,91.44,-199.78,-6400.8,1
a548ee,KFB44   ,United States,-87.1877,39.7485,12192.0,191.74,273.54,-0.33,12336.78,161.69,12245.34,1
a54aaa,AAL2038 ,United States,-97.2496,39.0737,10058.4,273.1,63.0,0.0,10256.52,81.36000000000001,-2080.26,1
a54bab,SWA2962 ,United States,-99.5328,37.9882,11582.4,186.18,278.42,0.33,11788.14,-86.92000000000002,1531.619999999999,1
a54beb,PJC40   ,United States,-77.9306,29.9091,11887.2,211.72,352.46,0.0,12237.72,25.539999999999992,449.5799999999999,1
a54ca6,N440WW  ,United States,-92.8648,30.1127,7315.2,131.16,105.24,0.0,7650.48,-80.56,-4587.24,1
a54cd9,RPA4493 ,United States,-88.7278,38.8102,7482.84,235.81,105.83,6.5,7688.58,104.65,38.100000000000364,1
a54cf6,OXF3373 ,United States,-111.2377,32.4322,762.0,38.39,215.18,-3.25,739.14,-197.42000000000002,-6949.44,1
a54cf9,OXF1010 ,United States,-111.6964,33.0795,1981.2,52.68,275.04,0.65,1981.2,14.29,1242.06,1
a54d1d,OXF2880 ,United States,-111.4424,32.6893,1356.36,58.62,137.49,-0.33,1356.36,5.939999999999998,-624.8400000000001,1
a54d26,OXF3966 ,United States,-111.1379,32.9291,2270.76,52.16,185.09,0.0,2293.62,-6.460000000000001,937.26,1
a54d7e,N44037  ,United States,-98.1302,30.2693,1059.18,42.58,168.15,1.63,1066.8,-9.579999999999998,-1226.82,1
a54db3,OXF9750 ,United States,-111.2865,32.5215,1082.04,57.27,340.59,4.88,1097.28,14.690000000000005,30.480000000000018,1
a54e16,N4408J  ,United States,-90.9267,30.1752,213.36,47.42,15.09,0.0,281.94,-9.850000000000001,-815.3399999999999,1
a54e56,N441AB  ,United States,-96.5789,41.266,510.54,69.11,203.7,-3.58,533.4,21.689999999999998,251.45999999999998,1
a54e71,SVX42   ,United States,-150.0231,61.1712,0.0,13.89,270.0,0.0,0.0,-55.22,-533.4,1
a54f67,N441M   ,United States,-109.0332,36.2997,7924.8,130.16,270.68,0.0,8107.68,116.27,8107.68,1
a54f68,N441MA  ,United States,-84.9956,32.9481,1409.7,75.69,27.09,0.33,1493.52,-54.47,-6614.16,1
a54fb8,N441QF  ,United States,-103.3016,33.072,2895.6,66.04,62.64,0.0,2979.42,-9.649999999999991,1485.9,1
a5502b,AAL2106 ,United States,-112.0024,33.4369,0.0,1.29,90.0,0.0,0.0,-64.75,-2979.42,0
a55055,SWA4276 ,United States,-82.7556,37.0008,10363.2,203.27,264.04,0.0,10637.52,201.98000000000002,10637.52,1
a55218,AAL1368 ,United States,-82.5403,37.4851,10660.38,259.71,74.72,0.0,10911.84,56.43999999999997,274.3199999999997,1
a5521c,ASA210  ,United States,-136.3673,59.1186,10668.0,220.52,147.87,0.0,10210.8,-39.18999999999997,-701.0400000000009,1
a5560f,N443DB  ,United States,-112.8104,33.6861,2689.86,149.82,61.94,-10.08,2758.44,-70.70000000000002,-7452.359999999999,1
a55636,ERU443  ,United States,-81.0272,29.2377,571.5,41.98,17.1,3.25,655.32,-107.84,-2103.12,1
a557c3,SWA2278 ,United States,-83.0417,28.6754,8473.44,223.38,358.15,9.75,8846.82,181.4,8191.5,1
a55945,N4438U  ,United States,-150.4066,62.0334,1150.62,86.77,174.9,-1.3,967.74,-136.61,-7879.08,1
a559de,N444EA  ,United States,-86.8265,33.7924,4229.1,148.9,25.15,9.1,4404.36,62.13000000000001,3436.62,1
a559df,N444EB  ,United States,-118.5092,34.0269,822.96,37.11,43.88,2.6,822.96,-111.79,-3581.3999999999996,1
a55ae8,EJA444  ,United States,-78.3824,38.9786,13106.4,207.53,203.83,0.0,13235.94,170.42000000000002,12412.98,1
a55b50,AAL1609 ,United States,-102.118,34.4196,10668.0,253.58,97.23,-0.33,11003.28,46.05000000000001,-2232.66,1
a55f16,N445VL  ,United States,-82.7395,27.8465,335.28,66.86,39.69,-3.9,403.86,-186.72000000000003,-10599.42,1
a55f6c,RPA4536 ,United States,-77.0429,38.8544,0.0,1.54,163.12,0.0,0.0,-65.32,-403.86,0
a55f6f,CXK258  ,United States,-80.446,35.3508,777.24,50.66,214.66,-0.33,853.44,49.12,853.44,1
a560f4,AAL2236 ,United States,-101.6004,30.8077,10675.62,253.64,97.34,0.0,11071.86,202.98,10218.42,1
a560fb,TAI442  ,United States,-89.2547,14.8787,9151.62,214.86,346.43,1.3,9685.02,-38.77999999999997,-1386.8400000000001,1
a561fd,GTI654  ,United States,-97.5718,50.1748,10058.4,296.23,140.92,0.0,9806.94,81.37,121.92000000000007,1
a5628c,SCW3873 ,United States,-84.7806,32.0997,7825.74,229.62,170.33,-8.45,8115.3,225.25,8115.3,1
a562e8,SWA4002 ,United States,-89.0876,36.4095,11582.4,201.18,236.47,0.0,11887.2,-28.439999999999998,3771.9000000000005,1
a56485,N4469L  ,United States,-111.9946,40.6325,1402.08,35.04,356.63,2.28,1493.52,-166.14000000000001,-10393.68,1
a56512,N447ER  ,United States,-80.4877,25.6553,236.22,38.92,134.46,3.9,289.56,3.8800000000000026,-1203.96,1
a56531,LXJ447  ,United States,-101.2879,34.1551,13106.4,205.17,298.94,-0.33,13472.16,166.25,13182.6,1
a5660d,EJA447  ,United States,-115.1373,35.9773,0.0,0.0,171.56,0.0,0.0,-205.17,-13472.16,0
a56631,N447SC  ,United States,-118.4776,34.5076,3848.1,110.91,152.37,-2.6,3954.78,110.91,3954.78,1
